Date,Open,High,Low,Close,Adj Close,Volume
2023-05-24,36.41,36.61,35.85,36.09,36.09,932720
2023-05-25,36.16,36.54,35.45,36.42,36.42,716280
2023-05-26,36.51,36.93,35.69,36.89,36.89,624090
2023-05-30,37.13,37.3,36.03,36.54,36.54,782930
2023-05-31,36.05,36.09,34.85,35.55,35.55,2340000
2023-06-01,36.05,36.58,35.49,36.33,36.33,1270000
2023-06-02,37.11,38.76,36.69,38.47,38.47,1070000
2023-06-05,38.55,38.55,37.08,37.55,37.55,1050000
2023-06-06,37.28,40.46,37.12,39.43,39.43,1350000
2023-06-07,40.33,40.95,39.31,40.69,40.69,1620000
2023-06-08,40.25,40.86,39.51,39.93,39.93,1400000
2023-06-09,39.63,39.71,38.25,38.75,38.75,2150000
2023-06-12,38.83,39.95,38.33,38.73,38.73,1620000
2023-06-13,38.79,40.21,38.26,40.19,40.19,1080000
2023-06-14,40.21,40.55,38.49,38.86,38.86,1100000
2023-06-15,38.43,39.54,38.24,39.37,39.37,774930
2023-06-16,39.21,39.42,38.39,38.78,38.78,2100000
2023-06-20,38.6,38.65,37.78,38.27,38.27,1060000
2023-06-21,38.2,38.54,37.73,38.15,38.15,784660
2023-06-22,37.97,37.97,36.92,37.24,37.24,1060000
2023-06-23,36.66,37.21,36.22,36.51,36.51,1210000
2023-06-26,36.67,37.68,36.65,36.67,36.67,924700
2023-06-27,36.82,38.17,36.57,37.78,37.78,878880
2023-06-28,37.6,37.76,37.02,37.42,37.42,753250
2023-06-29,38.24,38.82,37.92,38.02,38.02,850990
2023-06-30,38.42,38.5,37.75,37.75,37.75,728090
2023-07-03,38.04,38.74,37.87,38.31,38.31,611550
2023-07-05,37.96,38.66,37.48,37.96,37.96,822490
2023-07-06,37.19,37.79,36.75,37.7,37.7,1020000
2023-07-07,37.68,39.31,37.68,38.86,38.86,1580000
2023-07-10,38.52,39.56,38.51,39.4,39.4,1190000
2023-07-11,39.37,40.03,39.0,39.86,39.86,959390
2023-07-12,40.76,41.17,40.25,40.76,40.76,850000
2023-07-13,41.01,41.84,40.72,41.71,41.71,951790
2023-07-14,42.29,42.29,40.28,40.99,40.99,1080000
2023-07-17,40.92,41.69,40.43,41.38,41.38,749320
2023-07-18,41.46,43.2,41.32,43.13,43.13,1100000
2023-07-19,43.26,44.41,42.81,44.33,44.33,1980000
2023-07-20,45.0,45.71,43.43,45.58,45.58,2140000
2023-07-21,46.17,46.19,44.79,44.92,44.92,1680000
2023-07-24,44.99,46.52,44.97,46.37,46.37,1270000
2023-07-25,46.25,46.67,45.39,45.82,45.82,1540000
2023-07-26,46.64,47.57,46.13,47.07,47.07,1390000
2023-07-27,47.2,47.69,46.13,46.35,46.35,1400000
2023-07-28,47.35,47.51,46.62,47.35,47.35,742660
2023-07-31,47.45,47.66,47.02,47.32,47.32,1040000
2023-08-01,46.8,46.8,45.47,45.89,45.89,1380000
2023-08-02,45.26,45.74,44.47,45.67,45.67,1120000
2023-08-03,45.52,46.24,44.83,45.99,45.99,983600
2023-08-04,45.7,46.59,45.69,45.99,45.99,948070
2023-08-07,46.22,46.54,45.85,46.38,46.38,598490
2023-08-08,45.83,46.04,44.36,45.96,45.96,961440
2023-08-09,45.69,45.69,44.82,44.91,44.91,502070
2023-08-10,45.18,46.0,45.03,45.3,45.3,666570
2023-08-11,44.85,45.43,44.71,45.11,45.11,452780
2023-08-14,44.64,44.64,43.96,44.12,44.12,630870
2023-08-15,43.37,43.48,42.56,42.82,42.82,819480
2023-08-16,42.63,42.99,42.2,42.25,42.25,803150
2023-08-17,42.52,42.59,41.41,41.65,41.65,681260
2023-08-18,41.23,42.09,41.13,41.86,41.86,534710
2023-08-21,42.14,42.21,41.35,42.02,42.02,564440
2023-08-22,41.83,42.14,41.07,41.19,41.19,974350
2023-08-23,41.08,42.07,40.81,41.93,41.93,1010000
2023-08-24,41.8,42.61,41.52,41.63,41.63,706470
2023-08-25,42.04,42.18,41.14,41.61,41.61,916160
2023-08-28,42.02,42.56,41.79,42.3,42.3,538100
2023-08-29,42.35,43.25,41.72,42.78,42.78,652350
2023-08-30,42.57,42.96,42.26,42.44,42.44,583280
2023-08-31,42.54,43.13,42.18,42.41,42.41,893010
2023-09-01,42.96,43.84,42.68,43.56,43.56,1060000
2023-09-05,43.28,43.72,42.87,42.89,42.89,974910
2023-09-06,42.66,43.14,41.37,41.65,41.65,835230
2023-09-07,41.33,41.87,40.86,40.96,40.96,2100000
2023-09-08,41.16,41.69,40.58,41.5,41.5,604910
2023-09-11,41.73,42.21,41.26,41.69,41.69,1140000
2023-09-12,42.32,42.82,41.75,42.46,42.46,721930
2023-09-13,42.66,42.78,41.47,41.99,41.99,703320
2023-09-14,42.57,42.91,41.73,41.95,41.95,916480
2023-09-15,41.41,42.01,41.25,41.64,41.64,2880000
2023-09-18,41.5,41.5,40.81,40.88,40.88,766470
2023-09-19,40.95,41.21,40.02,40.5,40.5,1330000
2023-09-20,40.92,41.25,40.55,40.58,40.58,1380000
2023-09-21,40.28,40.81,39.88,40.14,40.14,913240
2023-09-22,40.19,40.51,39.66,40.21,40.21,665040
2023-09-25,39.93,40.68,39.93,40.46,40.46,685640
2023-09-26,39.87,40.6,39.66,39.86,39.86,837400
2023-09-27,40.21,40.24,38.7,39.01,39.01,1460000
2023-09-28,38.99,40.04,38.88,39.61,39.61,3910000
2023-09-29,40.19,41.01,39.98,40.31,40.31,1630000
2023-10-02,40.26,40.52,39.19,39.48,39.48,892680
2023-10-03,39.22,39.22,38.03,38.37,38.37,904140
2023-10-04,38.37,38.62,37.49,38.5,38.5,1090000
2023-10-05,38.24,39.6,38.24,39.38,39.38,1400000
2023-10-06,38.91,40.09,38.7,39.6,39.6,898490
2023-10-09,39.11,39.56,38.9,39.33,39.33,793300
2023-10-10,39.74,40.48,39.57,40.06,40.06,778700
2023-10-11,40.1,40.78,39.61,39.99,39.99,472460
2023-10-12,40.06,40.12,39.11,39.5,39.5,825820
2023-10-13,39.89,40.13,38.39,38.61,38.61,1020000
2023-10-16,39.18,39.99,39.12,39.75,39.75,1230000
2023-10-17,40.72,41.2,40.22,40.74,40.74,2960000
2023-10-18,40.18,40.28,39.25,39.32,39.32,1270000
2023-10-19,39.4,41.35,39.28,40.13,40.13,1770000
2023-10-20,40.01,40.14,38.11,38.19,38.19,2200000
2023-10-23,37.96,38.85,37.69,37.81,37.81,1580000
2023-10-24,37.92,38.19,36.9,37.12,37.12,1700000
2023-10-25,36.91,37.11,36.36,36.96,36.96,1640000
2023-10-26,37.0,38.41,36.86,38.07,38.07,1170000
2023-10-27,37.88,37.88,36.51,36.81,36.81,892020
2023-10-30,37.33,37.67,36.69,37.59,37.59,1170000
2023-10-31,37.67,38.01,37.32,37.97,37.97,1110000
