Date,Open,High,Low,Close,Adj Close,Volume
2022-04-20,164.99,166.01,163.78,164.21,164.21,1400000
2022-04-21,166.01,167.36,158.85,159.39,159.39,985550
2022-04-22,159.36,160.18,156.91,157.06,157.06,1400000
2022-04-25,155.66,156.76,153.30,156.44,156.44,928780
2022-04-26,153.76,154.57,150.58,152.04,152.04,972040
2022-04-27,151.14,153.65,150.81,151.40,151.40,872880
2022-04-28,152.93,154.55,149.65,153.67,153.67,859200
2022-04-29,152.11,153.84,148.91,149.22,149.22,1400000
2022-05-02,149.75,152.51,147.95,152.34,152.34,1030000
2022-05-03,153.74,154.87,152.45,153.55,153.55,1260000
2022-05-04,153.52,156.72,150.49,156.50,156.50,905810
2022-05-05,154.00,154.00,145.94,149.26,149.26,1520000
2022-05-06,148.52,148.87,142.51,144.91,144.91,1590000
2022-05-09,143.06,147.16,142.32,144.23,144.23,1080000
2022-05-10,145.48,147.15,139.39,142.67,142.67,1120000
2022-05-11,142.95,145.67,139.42,139.53,139.53,870730
2022-05-12,138.09,141.05,136.31,140.01,140.01,1200000
2022-05-13,141.50,143.86,140.16,141.42,141.42,572710
2022-05-16,140.82,141.20,137.95,138.89,138.89,841360
2022-05-17,141.37,143.76,140.35,143.70,143.70,848330
2022-05-18,142.03,142.99,140.40,141.52,141.52,1230000
2022-05-19,140.60,145.71,140.13,144.11,144.11,1460000
2022-05-20,145.22,146.05,141.31,144.90,144.90,1110000
2022-05-23,148.49,150.38,147.14,148.94,148.94,1120000
2022-05-24,148.40,148.40,143.49,146.37,146.37,774290
2022-05-25,146.00,149.85,145.29,149.01,149.01,624480
2022-05-26,151.01,154.15,150.72,153.14,153.14,864700
2022-05-27,154.09,157.47,153.82,157.41,157.41,672090
2022-05-31,155.36,156.98,153.82,155.03,155.03,1750000
2022-06-01,155.27,155.79,152.20,153.63,153.63,1070000
2022-06-02,154.00,155.87,152.73,155.50,155.50,985290
2022-06-03,154.17,154.57,153.04,153.74,153.74,755230
2022-06-06,155.01,155.85,154.00,154.34,154.34,928340
2022-06-07,152.64,153.94,151.67,153.70,153.70,1930000
2022-06-08,151.94,152.87,150.33,151.10,151.10,1010000
2022-06-09,151.31,151.57,147.55,147.65,147.65,1640000
2022-06-10,144.32,147.01,140.92,141.47,141.47,1680000
2022-06-13,137.80,138.26,133.37,134.30,134.30,1100000
2022-06-14,134.17,137.43,134.17,136.96,136.96,1630000
2022-06-15,138.99,142.09,138.03,140.28,140.28,1400000
2022-06-16,136.53,136.88,134.02,134.62,134.62,1410000
2022-06-17,135.74,138.81,135.42,136.30,136.30,2000000
2022-06-21,139.75,140.85,138.37,139.01,139.01,1230000
2022-06-22,137.88,141.20,137.07,140.78,140.78,1290000
2022-06-23,140.00,141.37,138.94,141.00,141.00,1120000
2022-06-24,141.95,146.97,141.77,146.91,146.91,1470000
2022-06-27,147.85,148.71,146.45,147.27,147.27,1150000
2022-06-28,148.26,149.90,146.90,147.22,147.22,1210000
2022-06-29,147.32,147.45,144.99,145.86,145.86,951460
2022-06-30,143.63,146.48,141.51,144.20,144.20,960740
2022-07-01,144.53,147.48,143.56,147.38,147.38,863270
2022-07-05,144.17,148.23,142.07,148.14,148.14,923170
2022-07-06,147.18,149.51,146.87,148.57,148.57,1070000
2022-07-07,150.00,151.68,149.89,151.18,151.18,671160
2022-07-08,151.79,153.10,150.21,150.94,150.94,1050000
2022-07-11,149.56,151.18,148.20,150.31,150.31,759980
2022-07-12,148.83,153.13,148.83,149.58,149.58,897900
2022-07-13,147.02,149.69,145.99,148.35,148.35,1010000
2022-07-14,154.16,154.84,149.03,150.98,150.98,1960000
2022-07-15,153.73,158.16,152.71,155.80,155.80,1480000
2022-07-18,156.44,158.50,152.16,153.12,153.12,2080000
2022-07-19,155.15,157.66,154.40,157.55,157.55,927930
2022-07-20,157.55,161.14,157.24,161.05,161.05,1140000
2022-07-21,160.59,162.82,160.04,162.65,162.65,1030000
2022-07-22,162.07,162.46,157.62,158.66,158.66,615000
2022-07-25,159.30,159.99,157.32,158.42,158.42,746970
2022-07-26,156.78,158.10,154.74,155.09,155.09,736150
2022-07-27,155.28,158.15,154.65,157.82,157.82,905640
2022-07-28,158.01,159.85,156.30,159.77,159.77,563540
2022-07-29,159.89,163.04,159.55,162.71,162.71,1060000
2022-08-01,161.52,163.09,159.57,162.38,162.38,757460
2022-08-02,156.81,160.06,156.81,159.08,159.08,2230000
2022-08-03,160.51,163.37,159.72,162.94,162.94,820720
2022-08-04,162.10,163.23,161.64,162.44,162.44,1010000
2022-08-05,161.30,164.57,161.04,163.96,163.96,677370
2022-08-08,165.00,165.96,161.47,162.05,162.05,673300
2022-08-09,162.00,162.60,161.19,161.39,161.39,843620
2022-08-10,164.14,164.53,162.28,162.83,162.83,1480000
2022-08-11,164.72,166.51,164.18,165.98,165.98,1080000
2022-08-12,167.07,169.00,166.54,168.90,168.90,590720
2022-08-15,167.71,169.55,167.29,168.92,168.92,621830
2022-08-16,168.61,171.09,168.40,170.12,170.12,609040
2022-08-17,168.09,168.40,165.64,166.92,166.92,740340
2022-08-18,166.92,166.92,164.93,166.02,166.02,976190
2022-08-19,164.33,164.80,162.94,163.54,163.54,742850
2022-08-22,160.93,161.30,159.39,160.31,160.31,629250
2022-08-23,160.42,161.20,159.20,159.21,159.21,482410
2022-08-24,158.65,160.71,158.50,159.72,159.72,517630
2022-08-25,160.43,162.31,159.93,162.29,162.29,413550
2022-08-26,162.98,163.30,155.57,155.64,155.64,662330
2022-08-29,154.50,154.88,152.37,153.54,153.54,579140
2022-08-30,154.36,154.60,151.30,153.10,153.10,731440
2022-08-31,153.92,154.63,151.42,151.83,151.83,1240000
2022-09-01,151.20,151.47,149.01,151.33,151.33,684370
2022-09-02,153.28,154.12,148.52,149.24,149.24,818150
2022-09-06,149.99,150.20,145.53,148.16,148.16,691210
2022-09-07,147.86,152.02,147.86,151.64,151.64,499080
2022-09-08,150.64,154.30,149.54,153.84,153.84,577170
2022-09-09,154.72,156.65,154.72,155.92,155.92,759000
2022-09-12,157.03,158.53,156.46,158.23,158.23,956590
2022-09-13,154.02,154.71,151.17,151.25,151.25,1060000
2022-09-14,151.51,151.51,146.26,147.49,147.49,1320000
2022-09-15,146.98,150.63,146.50,146.61,146.61,1230000
2022-09-16,144.73,144.97,140.94,141.74,141.74,2310000
2022-09-19,140.22,144.26,140.19,144.21,144.21,817960
2022-09-20,142.91,144.19,140.45,141.92,141.92,812020
2022-09-21,142.28,144.52,139.76,139.82,139.82,708820
2022-09-22,139.98,140.46,134.76,134.81,134.81,1050000
2022-09-23,133.76,135.33,132.64,135.19,135.19,1490000
2022-09-26,134.38,137.24,134.10,135.42,135.42,1260000
2022-09-27,135.53,136.93,132.27,133.12,133.12,1270000
2022-09-28,133.67,136.67,132.95,135.86,135.86,911290
2022-09-29,133.50,134.43,131.44,132.68,132.68,1130000
2022-09-30,132.41,134.48,130.35,130.55,130.55,909930
2022-10-03,132.00,135.24,130.45,134.64,134.64,937550
2022-10-04,136.90,142.43,136.90,142.35,142.35,1240000
2022-10-05,140.36,141.46,139.03,140.61,140.61,830360
2022-10-06,139.78,141.09,138.30,139.13,139.13,658410
2022-10-07,137.20,137.79,135.51,137.03,137.03,1400000
2022-10-10,138.35,138.35,133.41,134.21,134.21,814060
2022-10-11,133.47,133.72,129.91,130.49,130.49,1060000
2022-10-12,130.22,131.35,128.92,129.54,129.54,868760
2022-10-13,127.09,135.73,126.11,134.73,134.73,1810000
2022-10-14,125.50,132.41,110.79,112.59,112.59,5910000
2022-10-17,114.41,119.36,114.41,119.31,119.31,3450000
2022-10-18,122.84,123.60,116.80,117.21,117.21,2380000
2022-10-19,115.52,117.58,111.53,111.79,111.79,1920000
2022-10-20,111.50,113.83,110.19,111.47,111.47,2420000
2022-10-21,111.27,112.54,109.38,112.35,112.35,2750000
2022-10-24,113.38,114.38,111.59,113.87,113.87,1360000
2022-10-25,113.28,117.45,113.28,117.40,117.40,1090000
2022-10-26,117.22,119.75,116.25,116.67,116.67,1020000
2022-10-27,118.02,118.61,116.19,116.51,116.51,1220000
2022-10-28,116.89,120.74,116.89,120.29,120.29,1370000
2022-10-31,119.95,120.83,119.44,120.10,120.10,1240000
2022-11-01,121.91,122.16,119.29,120.35,120.35,1520000
2022-11-02,119.74,121.50,115.63,115.75,115.75,1940000
2022-11-03,114.09,115.67,112.92,113.08,113.08,1290000
2022-11-04,115.01,115.96,112.72,114.60,114.60,3430000
2022-11-07,115.50,116.35,111.06,111.93,111.93,3690000
2022-11-08,113.82,115.39,110.93,113.85,113.85,4270000
2022-11-09,112.93,113.01,106.86,112.21,112.21,3890000
2022-11-10,116.00,126.57,116.00,126.49,126.49,2760000
2022-11-11,127.77,130.74,126.75,129.11,129.11,2350000
2022-11-14,128.36,128.37,123.63,123.81,123.81,1540000
2022-11-15,126.74,131.62,125.77,130.56,130.56,1880000
2022-11-16,129.86,130.46,125.32,125.67,125.67,1500000
2022-11-17,123.02,124.50,120.97,122.32,122.32,1350000
2022-11-18,124.99,124.99,120.49,121.95,121.95,877250
2022-11-21,121.87,123.98,121.36,122.09,122.09,1070000
2022-11-22,122.59,122.92,120.92,121.53,121.53,861220
2022-11-23,121.30,125.09,121.25,124.12,124.12,863510
2022-11-25,124.21,124.73,123.43,124.21,124.21,455880
2022-11-28,122.64,124.22,119.83,120.56,120.56,847460
2022-11-29,120.97,121.87,120.08,121.57,121.57,802840
2022-11-30,121.45,128.14,120.73,127.61,127.61,2160000
2022-12-01,127.95,130.46,126.67,127.36,127.36,1250000
2022-12-02,125.29,126.90,123.87,126.17,126.17,1180000
2022-12-05,124.72,124.72,118.24,119.97,119.97,3010000
2022-12-06,120.20,120.43,116.88,118.71,118.71,2460000
2022-12-07,118.07,119.99,116.76,117.05,117.05,1370000
2022-12-08,117.46,117.58,114.70,116.83,116.83,1550000
2022-12-09,116.54,117.83,116.36,116.98,116.98,1240000
2022-12-12,116.86,120.34,116.22,119.85,119.85,1230000
2022-12-13,124.65,128.93,120.45,123.95,123.95,2460000
2022-12-14,123.58,127.26,122.49,122.98,122.98,2270000
2022-12-15,119.87,123.21,119.53,120.16,120.16,1750000
2022-12-16,119.67,121.90,119.12,121.05,121.05,4139999
2022-12-19,120.69,121.79,118.93,119.48,119.48,1300000
2022-12-20,118.91,119.97,118.05,118.71,118.71,1180000
2022-12-21,120.23,121.74,120.00,121.43,121.43,761810
2022-12-22,120.18,121.18,116.17,119.18,119.18,1380000
2022-12-23,118.82,119.81,117.94,119.40,119.40,690790
2022-12-27,119.35,120.75,117.59,119.68,119.68,913460
2022-12-28,119.69,120.25,118.00,118.77,118.77,798900
2022-12-29,119.60,123.35,119.16,122.99,122.99,603940
2022-12-30,121.69,122.89,120.77,121.89,121.89,542320
2023-01-03,123.34,124.35,120.42,121.54,121.54,890420
2023-01-04,123.23,125.04,122.03,123.79,123.79,1280000
2023-01-05,124.39,124.41,120.39,120.46,120.46,1480000
2023-01-06,121.32,126.95,120.38,126.53,126.53,2040000
2023-01-09,127.88,128.00,124.20,124.45,124.45,1580000
2023-01-10,123.67,126.75,122.41,126.73,126.73,1160000
2023-01-11,127.00,128.04,125.20,127.99,127.99,1590000
2023-01-12,129.12,129.70,126.06,127.51,127.51,2320000
2023-01-13,125.00,131.21,121.75,128.78,128.78,3180000
2023-01-17,129.29,133.50,128.26,131.40,131.40,2790000
2023-01-18,131.51,134.19,129.71,131.69,131.69,2480000
2023-01-19,129.98,132.14,129.63,130.99,130.99,2060000
2023-01-20,132.07,136.45,131.25,136.18,136.18,1580000
2023-01-23,136.36,137.97,135.75,137.80,137.80,1270000
2023-01-24,136.81,137.66,135.40,136.21,136.21,1230000
2023-01-25,134.16,137.79,133.67,137.72,137.72,1210000
2023-01-26,139.50,140.89,138.03,138.77,138.77,1540000
2023-01-27,137.79,141.69,137.51,141.01,141.01,892730
2023-01-30,138.38,141.37,138.19,140.16,140.16,1410000
2023-01-31,139.48,140.90,138.41,140.88,140.88,1400000
2023-02-01,139.49,144.31,139.24,143.18,143.18,1420000
2023-02-02,145.00,147.68,143.48,147.00,147.00,1770000
2023-02-03,144.82,146.74,143.18,144.50,144.50,1600000
2023-02-06,142.37,143.37,141.63,142.27,142.27,946390
2023-02-07,141.49,145.10,140.31,143.69,143.69,1210000
2023-02-08,140.34,143.15,139.69,140.87,140.87,2680000
2023-02-09,141.90,142.14,136.22,136.59,136.59,1700000
2023-02-10,135.24,136.00,133.65,135.45,135.45,1980000
2023-02-13,135.09,137.05,133.22,136.71,136.71,851720
2023-02-14,135.94,137.29,133.91,135.36,135.36,1020000
